    30500.0000  -1.532527   0.295009  -1.237518 
    31000.0000  -1.537968   0.287754  -1.250214 
    31500.0000  -1.547094   0.299302  -1.247792 
    32000.0000  -1.541778   0.292587  -1.249191 
    32500.0000  -1.529464   0.295434  -1.234030 
    33000.0000  -1.537049   0.292958  -1.244091 
    33500.0000  -1.544486   0.288844  -1.255642 
    34000.0000  -1.533201   0.292300  -1.240901 
    34500.0000  -1.544642   0.291587  -1.253055 
    35000.0000  -1.536608   0.297209  -1.239400 
    35500.0000  -1.540557   0.294943  -1.245614 
    36000.0000  -1.540072   0.293105  -1.246967 
    36500.0000  -1.539204   0.296227  -1.242977 
    37000.0000  -1.543721   0.295229  -1.248492 
    37500.0000  -1.538265   0.292628  -1.245637 
    38000.0000  -1.544498   0.298508  -1.245990 
    38500.0000  -1.534424   0.293446  -1.240979 
    39000.0000  -1.540011   0.293235  -1.246775 
    39500.0000  -1.543698   0.291272  -1.252426 
    40000.0000  -1.540886   0.291163  -1.249723 
    40500.0000  -1.541556   0.298572  -1.242984 
    41000.0000  -1.544240   0.298720  -1.245520 
    41500.0000  -1.543801   0.295514  -1.248288 
    42000.0000  -1.542913   0.296831  -1.246083 
    42500.0000  -1.545321   0.295910  -1.249412 
    43000.0000  -1.535821   0.298738  -1.237083 
    43500.0000  -1.537874   0.289648  -1.248226 
    44000.0000  -1.547832   0.286189  -1.261643 
    44500.0000  -1.546859   0.291231  -1.255628 
    45000.0000  -1.542497   0.296068  -1.246430 
    45500.0000  -1.537685   0.294416  -1.243269 
    46000.0000  -1.544988   0.302218  -1.242770 
    46500.0000  -1.544498   0.292127  -1.252371 
    47000.0000  -1.539012   0.295599  -1.243412 
    47500.0000  -1.542618   0.296133  -1.246486 
    48000.0000  -1.540660   0.295483  -1.245177 
    48500.0000  -1.537686   0.292944  -1.244741 
    49000.0000  -1.546365   0.286831  -1.259534 
    49500.0000  -1.536730   0.291512  -1.245218 
    50000.0000  -1.543606   0.284452  -1.259154 
    50500.0000  -1.538164   0.294978  -1.243186 
    51000.0000  -1.547781   0.300250  -1.247531 
    51500.0000  -1.545799   0.298749  -1.247050 
    52000.0000  -1.537943   0.293024  -1.244919 
    52500.0000  -1.539806   0.292109  -1.247697 
    53000.0000  -1.536603   0.297313  -1.239289 
    53500.0000  -1.538739   0.295201  -1.243538 
    54000.0000  -1.540283   0.298081  -1.242202 
    54500.0000  -1.546487   0.294314  -1.252173 
    55000.0000  -1.546784   0.295848  -1.250936 
    55500.0000  -1.540142   0.298638  -1.241504 
    56000.0000  -1.539594   0.293326  -1.246268 
    56500.0000  -1.540331   0.295684  -1.244647 
    57000.0000  -1.539982   0.296293  -1.243689 
    57500.0000  -1.542260   0.292083  -1.250177 
    58000.0000  -1.548055   0.299794  -1.248262 
    58500.0000  -1.542422   0.296958  -1.245463 
    59000.0000  -1.541325   0.291969  -1.249356 
    59500.0000  -1.544942   0.292774  -1.252169 
    60000.0000  -1.539475   0.295112  -1.244362 
    60500.0000  -1.550533   0.298523  -1.252010 
    61000.0000  -1.539255   0.291767  -1.247489 
    61500.0000  -1.542627   0.296815  -1.245813 
    62000.0000  -1.549883   0.299048  -1.250834 
    62500.0000  -1.543123   0.292921  -1.250202 
    63000.0000  -1.543178   0.290726  -1.252451 
    63500.0000  -1.544472   0.300141  -1.244331 
    64000.0000  -1.543641   0.294797  -1.248844 
    64500.0000  -1.543589   0.296626  -1.246963 
    65000.0000  -1.536653   0.295332  -1.241321 
    65500.0000  -1.538583   0.300327  -1.238256 
    66000.0000  -1.539924   0.297816  -1.242107 
    66500.0000  -1.542124   0.294687  -1.247437 
    67000.0000  -1.537797   0.295785  -1.242012 
    67500.0000  -1.540124   0.297708  -1.242416 
    68000.0000  -1.539422   0.292621  -1.246801 
    68500.0000  -1.542560   0.296523  -1.246037 
    69000.0000  -1.536876   0.294472  -1.242404 
    69500.0000  -1.532820   0.294648  -1.238172 
    70000.0000  -1.536490   0.301888  -1.234602 
    70500.0000  -1.541458   0.297672  -1.243786 
    71000.0000  -1.535740   0.293837  -1.241903 
    71500.0000  -1.533849   0.292379  -1.241470 
    72000.0000  -1.545602   0.297926  -1.247675 
    72500.0000  -1.541581   0.294144  -1.247437 
    73000.0000  -1.534268   0.294818  -1.239450 
    73500.0000  -1.546831   0.293104  -1.253727 
    74000.0000  -1.532900   0.298304  -1.234597 
    74500.0000  -1.544155   0.294516  -1.249639 
    75000.0000  -1.541187   0.302624  -1.238564 
    75500.0000  -1.537986   0.289649  -1.248337 
    76000.0000  -1.532478   0.294828  -1.237650 
    76500.0000  -1.540517   0.293841  -1.246676 
    77000.0000  -1.544270   0.294664  -1.249606 
    77500.0000  -1.542710   0.289218  -1.253493 
    78000.0000  -1.541299   0.292405  -1.248893 
    78500.0000  -1.538433   0.288718  -1.249715 
    79000.0000  -1.548642   0.295228  -1.253414 
    79500.0000  -1.545240   0.296584  -1.248656 
    80000.0000  -1.537172   0.295465  -1.241707 
    80500.0000  -1.543591   0.291575  -1.252016 
    81000.0000  -1.542618   0.294507  -1.248111 
    81500.0000  -1.541853   0.295029  -1.246824 
    82000.0000  -1.545463   0.295272  -1.250191 
    82500.0000  -1.546364   0.298359  -1.248005 
    83000.0000  -1.545606   0.298904  -1.246702 
    83500.0000  -1.535559   0.298617  -1.236942 
    84000.0000  -1.538223   0.295755  -1.242469 
    84500.0000  -1.543238   0.291390  -1.251848 
    85000.0000  -1.533709   0.291186  -1.242523 
    85500.0000  -1.534764   0.288607  -1.246157 
    86000.0000  -1.532255   0.293639  -1.238616 
    86500.0000  -1.551675   0.291094  -1.260580 
    87000.0000  -1.538755   0.293329  -1.245426 
    87500.0000  -1.547960   0.290901  -1.257059 
    88000.0000  -1.537795   0.295607  -1.242189 
    88500.0000  -1.541867   0.295761  -1.246106 
    89000.0000  -1.535314   0.291611  -1.243703 
    89500.0000  -1.539437   0.288559  -1.250878 
    90000.0000  -1.539242   0.292119  -1.247123 
    90500.0000  -1.538621   0.287593  -1.251028 
    91000.0000  -1.541246   0.290579  -1.250667 
    91500.0000  -1.538081   0.297528  -1.240553 
    92000.0000  -1.536378   0.296110  -1.240268 
    92500.0000  -1.542217   0.290862  -1.251356 
    93000.0000  -1.535959   0.295395  -1.240564 
    93500.0000  -1.545178   0.296441  -1.248737 
    94000.0000  -1.535621   0.297843  -1.237778 
    94500.0000  -1.529633   0.289677  -1.239955 
    95000.0000  -1.538257   0.289976  -1.248281 
    95500.0000  -1.537656   0.296276  -1.241380 
    96000.0000  -1.543417   0.296951  -1.246466 
    96500.0000  -1.534062   0.294480  -1.239582 
    97000.0000  -1.539559   0.297874  -1.241685 
    97500.0000  -1.541012   0.294044  -1.246968 
    98000.0000  -1.544464   0.290278  -1.254187 
    98500.0000  -1.547114   0.292373  -1.254741 
    99000.0000  -1.545054   0.290756  -1.254298 
    99500.0000  -1.547188   0.291354  -1.255834 
   100000.0000  -1.540230   0.297483  -1.242747 
   100500.0000  -1.540900   0.294928  -1.245972 
   101000.0000  -1.541814   0.296396  -1.245419 
   101500.0000  -1.541455   0.296852  -1.244602 
   102000.0000  -1.529830   0.293173  -1.236657 
   102500.0000  -1.536681   0.292361  -1.244320 
   103000.0000  -1.533793   0.288409  -1.245385 
   103500.0000  -1.534943   0.295296  -1.239646 
   104000.0000  -1.543047   0.292013  -1.251034 
   104500.0000  -1.545599   0.290646  -1.254953 
   105000.0000  -1.547144   0.287422  -1.259722 
   105500.0000  -1.542022   0.299696  -1.242326 
   106000.0000  -1.537481   0.293971  -1.243510 
   106500.0000  -1.545861   0.295816  -1.250045 
   107000.0000  -1.543176   0.296626  -1.246550 
   107500.0000  -1.546389   0.294448  -1.251941 
   108000.0000  -1.539150   0.294693  -1.244457 
   108500.0000  -1.546850   0.293072  -1.253778 
   109000.0000  -1.543079   0.296599  -1.246481 
   109500.0000  -1.544690   0.290896  -1.253794 
   110000.0000  -1.536507   0.299572  -1.236935 
   110500.0000  -1.544972   0.295420  -1.249552 
   111000.0000  -1.543224   0.290069  -1.253154 
   111500.0000  -1.532407   0.289203  -1.243204 
   112000.0000  -1.535896   0.294722  -1.241174 
   112500.0000  -1.539597   0.289663  -1.249934 
   113000.0000  -1.541818   0.288703  -1.253115 
   113500.0000  -1.543471   0.291222  -1.252249 
   114000.0000  -1.536661   0.288124  -1.248537 
   114500.0000  -1.540914   0.296667  -1.244248 
   115000.0000  -1.548789   0.296208  -1.252581 
   115500.0000  -1.542021   0.295587  -1.246434 
   116000.0000  -1.546738   0.298997  -1.247741 
   116500.0000  -1.541297   0.297635  -1.243662 
   117000.0000  -1.537513   0.292520  -1.244992 
   117500.0000  -1.539243   0.303110  -1.236134 
   118000.0000  -1.539474   0.294553  -1.244921 
   118500.0000  -1.536632   0.294445  -1.242187 
   119000.0000  -1.540453   0.298803  -1.241649 
   119500.0000  -1.541177   0.300986  -1.240191 
   120000.0000  -1.538919   0.296772  -1.242147 
   120500.0000  -1.549208   0.297274  -1.251934 
   121000.0000  -1.542760   0.294791  -1.247969 
   121500.0000  -1.543726   0.296660  -1.247065 
   122000.0000  -1.540007   0.294861  -1.245147 
   122500.0000  -1.531521   0.295097  -1.236424 
   123000.0000  -1.541772   0.290498  -1.251274 
   123500.0000  -1.544129   0.294065  -1.250064 
   124000.0000  -1.557521   0.291099  -1.266422 
   124500.0000  -1.537156   0.295829  -1.241328 
   125000.0000  -1.535132   0.306680  -1.228452 
   125500.0000  -1.540912   0.299392  -1.241520 
   126000.0000  -1.527757   0.295354  -1.232402 
   126500.0000  -1.535987   0.293588  -1.242399 
   127000.0000  -1.542586   0.292452  -1.250134 
   127500.0000  -1.545048   0.295300  -1.249748 
   128000.0000  -1.544968   0.287831  -1.257137 
   128500.0000  -1.548748   0.295251  -1.253497 
   129000.0000  -1.548307   0.297790  -1.250518 
   129500.0000  -1.533673   0.299019  -1.234654 
   130000.0000  -1.542112   0.295237  -1.246875 
   130500.0000  -1.545917   0.292059  -1.253858 
   131000.0000  -1.545872   0.291894  -1.253978 
   131500.0000  -1.535255   0.297933  -1.237322 
   132000.0000  -1.530922   0.291828  -1.239094 
   132500.0000  -1.539863   0.290041  -1.249822 
   133000.0000  -1.537061   0.301216  -1.235845 
   133500.0000  -1.540816   0.295621  -1.245194 
   134000.0000  -1.542557   0.296544  -1.246013 
   134500.0000  -1.530183   0.300162  -1.230021 
   135000.0000  -1.533950   0.298639  -1.235311 
   135500.0000  -1.541525   0.296634  -1.244891 
   136000.0000  -1.538335   0.299543  -1.238792 
   136500.0000  -1.543751   0.300265  -1.243486 
   137000.0000  -1.539401   0.293714  -1.245687 
   137500.0000  -1.546620   0.291751  -1.254870 
   138000.0000  -1.538368   0.298809  -1.239559 
   138500.0000  -1.545355   0.291596  -1.253759 
   139000.0000  -1.537964   0.293883  -1.244081 
   139500.0000  -1.535764   0.292333  -1.243431 
   140000.0000  -1.539398   0.298093  -1.241305 
   140500.0000  -1.535745   0.294757  -1.240988 
   141000.0000  -1.534464   0.295253  -1.239211 
   141500.0000  -1.542945   0.293193  -1.249752 
   142000.0000  -1.535347   0.288541  -1.246807 
   142500.0000  -1.538286   0.293702  -1.244584 
   143000.0000  -1.536719   0.296285  -1.240434 
   143500.0000  -1.541349   0.291635  -1.249714 
   144000.0000  -1.541976   0.299478  -1.242498 
   144500.0000  -1.535517   0.293683  -1.241834 
   145000.0000  -1.538356   0.284253  -1.254103 
   145500.0000  -1.537552   0.291746  -1.245806 
   146000.0000  -1.532723   0.291003  -1.241720 
   146500.0000  -1.539526   0.295879  -1.243647 
   147000.0000  -1.533174   0.285282  -1.247892 
   147500.0000  -1.540330   0.292961  -1.247369 
   148000.0000  -1.540013   0.289594  -1.250419 
   148500.0000  -1.547681   0.295364  -1.252317 
   149000.0000  -1.537805   0.295332  -1.242472 
   149500.0000  -1.540762   0.293850  -1.246912 
   150000.0000  -1.548815   0.293040  -1.255775 
   150500.0000  -1.539897   0.293739  -1.246157 
   151000.0000  -1.545124   0.291685  -1.253439 
   151500.0000  -1.546297   0.292568  -1.253729 
   152000.0000  -1.543473   0.293944  -1.249529 
   152500.0000  -1.538127   0.290618  -1.247509 
   153000.0000  -1.540401   0.289161  -1.251240 
   153500.0000  -1.541028   0.299990  -1.241038 
   154000.0000  -1.544468   0.291807  -1.252661 
   154500.0000  -1.541161   0.295649  -1.245512 
   155000.0000  -1.541276   0.294538  -1.246738 
   155500.0000  -1.533501   0.291956  -1.241544 
   156000.0000  -1.544995   0.292989  -1.252006 
   156500.0000  -1.542862   0.297232  -1.245630 
   157000.0000  -1.541994   0.296602  -1.245392 
   157500.0000  -1.541623   0.295395  -1.246228 
   158000.0000  -1.543926   0.294391  -1.249535 
   158500.0000  -1.542507   0.294434  -1.248073 
   159000.0000  -1.536197   0.293154  -1.243043 
   159500.0000  -1.545919   0.290371  -1.255548 
   160000.0000  -1.538554   0.289104  -1.249451 
   160500.0000  -1.537272   0.293208  -1.244064 
   161000.0000  -1.546879   0.292515  -1.254364 
   161500.0000  -1.544493   0.293189  -1.251304 
   162000.0000  -1.546615   0.298672  -1.247942 
   162500.0000  -1.545805   0.292025  -1.253780 
   163000.0000  -1.536643   0.296211  -1.240433 
   163500.0000  -1.533746   0.292894  -1.240852 
   164000.0000  -1.542595   0.289588  -1.253007 
   164500.0000  -1.535941   0.293615  -1.242326 
   165000.0000  -1.544061   0.296125  -1.247936 
   165500.0000  -1.535011   0.290477  -1.244534 
   166000.0000  -1.542357   0.296963  -1.245394 
   166500.0000  -1.545855   0.295437  -1.250419 
   167000.0000  -1.534517   0.296512  -1.238006 
   167500.0000  -1.538399   0.292212  -1.246187 
   168000.0000  -1.537561   0.298977  -1.238583 
   168500.0000  -1.538415   0.293235  -1.245181 
   169000.0000  -1.545399   0.291825  -1.253574 
   169500.0000  -1.538902   0.289501  -1.249401 
   170000.0000  -1.537879   0.292452  -1.245428 
   170500.0000  -1.541854   0.292222  -1.249633 
   171000.0000  -1.545577   0.298747  -1.246830 
   171500.0000  -1.537115   0.296131  -1.240984 
   172000.0000  -1.539201   0.291011  -1.248190 
   172500.0000  -1.543260   0.296355  -1.246905 
   173000.0000  -1.538202   0.292101  -1.246100 
   173500.0000  -1.544174   0.295683  -1.248491 
   174000.0000  -1.540280   0.294649  -1.245631 
   174500.0000  -1.546575   0.290989  -1.255586 
   175000.0000  -1.544274   0.291727  -1.252547 
   175500.0000  -1.541867   0.289474  -1.252393 
   176000.0000  -1.546587   0.292736  -1.253850 
   176500.0000  -1.543924   0.295269  -1.248654 
   177000.0000  -1.533217   0.291575  -1.241642 
   177500.0000  -1.544007   0.297394  -1.246613 
   178000.0000  -1.534128   0.295606  -1.238522 
   178500.0000  -1.540378   0.296352  -1.244026 
   179000.0000  -1.541302   0.298177  -1.243125 
   179500.0000  -1.533537   0.290779  -1.242758 
   180000.0000  -1.535221   0.297131  -1.238090 
   180500.0000  -1.538728   0.299286  -1.239443 
   181000.0000  -1.539543   0.293892  -1.245651 
   181500.0000  -1.536438   0.298498  -1.237940 
   182000.0000  -1.541351   0.293901  -1.247449 
   182500.0000  -1.543530   0.291019  -1.252511 
   183000.0000  -1.540040   0.292562  -1.247478 
   183500.0000  -1.539031   0.289617  -1.249414 
   184000.0000  -1.540423   0.291403  -1.249019 
   184500.0000  -1.540258   0.299510  -1.240747 
   185000.0000  -1.542600   0.296116  -1.246484 
   185500.0000  -1.547094   0.289625  -1.257469 
   186000.0000  -1.539961   0.291341  -1.248620 
   186500.0000  -1.535753   0.293212  -1.242541 
   187000.0000  -1.542693   0.299539  -1.243154 
   187500.0000  -1.546331   0.300636  -1.245695 
   188000.0000  -1.548776   0.297897  -1.250879 
   188500.0000  -1.546282   0.297193  -1.249089 
   189000.0000  -1.541701   0.291620  -1.250081 
   189500.0000  -1.543685   0.294658  -1.249026 
   190000.0000  -1.541967   0.292674  -1.249293 
   190500.0000  -1.541058   0.297701  -1.243357 
   191000.0000  -1.545566   0.288566  -1.257000 
   191500.0000  -1.547315   0.285364  -1.261951 
   192000.0000  -1.538679   0.295163  -1.243516 
   192500.0000  -1.539853   0.304805  -1.235048 
   193000.0000  -1.538422   0.298142  -1.240280 
   193500.0000  -1.535129   0.298827  -1.236303 
   194000.0000  -1.541423   0.296559  -1.244864 
   194500.0000  -1.541875   0.290943  -1.250932 
   195000.0000  -1.543644   0.298117  -1.245526 
   195500.0000  -1.539826   0.291939  -1.247886 
   196000.0000  -1.534736   0.292808  -1.241928 
   196500.0000  -1.537618   0.292424  -1.245194 
   197000.0000  -1.540345   0.294813  -1.245532 
   197500.0000  -1.542186   0.293787  -1.248399 
   198000.0000  -1.549703   0.292393  -1.257310 
   198500.0000  -1.546099   0.297774  -1.248326 
   199000.0000  -1.545127   0.301742  -1.243385 
   199500.0000  -1.547713   0.298073  -1.249640 
   200000.0000  -1.539671   0.295742  -1.243929 
   200500.0000  -1.545519   0.294173  -1.251345 
   201000.0000  -1.542380   0.293925  -1.248454 
   201500.0000  -1.538865   0.288854  -1.250011 
   202000.0000  -1.546176   0.294708  -1.251468 
   202500.0000  -1.545014   0.290278  -1.254736 
   203000.0000  -1.533089   0.292550  -1.240538 
   203500.0000  -1.541913   0.290942  -1.250971 
   204000.0000  -1.547041   0.292524  -1.254517 
   204500.0000  -1.544892   0.296007  -1.248885 
   205000.0000  -1.535060   0.291162  -1.243898 
   205500.0000  -1.548074   0.290024  -1.258050 
   206000.0000  -1.537774   0.290161  -1.247613 
   206500.0000  -1.542089   0.294512  -1.247577 
   207000.0000  -1.538363   0.293979  -1.244385 
   207500.0000  -1.539679   0.299087  -1.240593 
   208000.0000  -1.542657   0.290812  -1.251845 
   208500.0000  -1.541617   0.297931  -1.243686 
   209000.0000  -1.538563   0.297730  -1.240834 
   209500.0000  -1.542493   0.296907  -1.245586 
   210000.0000  -1.539931   0.290644  -1.249287 
   210500.0000  -1.546654   0.294212  -1.252443 
   211000.0000  -1.546168   0.294701  -1.251467 
   211500.0000  -1.540324   0.283195  -1.257128 
   212000.0000  -1.538263   0.297102  -1.241162 
   212500.0000  -1.536503   0.294767  -1.241736 
   213000.0000  -1.540657   0.299533  -1.241124 
   213500.0000  -1.533224   0.299182  -1.234041 
   214000.0000  -1.537467   0.291981  -1.245485 
   214500.0000  -1.538947   0.293663  -1.245284 
   215000.0000  -1.543719   0.291267  -1.252453 
   215500.0000  -1.541664   0.287374  -1.254290 
   216000.0000  -1.535253   0.292692  -1.242561 
   216500.0000  -1.534651   0.298193  -1.236458 
   217000.0000  -1.544259   0.289234  -1.255026 
   217500.0000  -1.545773   0.298518  -1.247256 
   218000.0000  -1.544054   0.296565  -1.247490 
   218500.0000  -1.535435   0.293718  -1.241718 
   219000.0000  -1.536185   0.297933  -1.238251 
   219500.0000  -1.538427   0.294400  -1.244027 
   220000.0000  -1.547362   0.294028  -1.253334 
   220500.0000  -1.530858   0.291422  -1.239437 
   221000.0000  -1.536445   0.296799  -1.239645 
   221500.0000  -1.537459   0.295959  -1.241499 
   222000.0000  -1.541594   0.294175  -1.247419 
   222500.0000  -1.544378   0.296587  -1.247791 
   223000.0000  -1.544431   0.294241  -1.250190 
   223500.0000  -1.529918   0.301722  -1.228196 
   224000.0000  -1.540619   0.286669  -1.253950 
   224500.0000  -1.541879   0.293999  -1.247881 
   225000.0000  -1.540487   0.293034  -1.247452 
   225500.0000  -1.542519   0.293685  -1.248834 
   226000.0000  -1.537765   0.296559  -1.241206 
   226500.0000  -1.539079   0.290568  -1.248512 
   227000.0000  -1.536776   0.293326  -1.243451 
   227500.0000  -1.539007   0.292312  -1.246696 
   228000.0000  -1.545811   0.292915  -1.252896 
   228500.0000  -1.546079   0.296454  -1.249625 
   229000.0000  -1.538671   0.296332  -1.242339 
   229500.0000  -1.547152   0.294759  -1.252393 
   230000.0000  -1.536416   0.289146  -1.247269 
   230500.0000  -1.541654   0.300022  -1.241632 
   231000.0000  -1.538778   0.294100  -1.244678 
   231500.0000  -1.530850   0.295216  -1.235634 
   232000.0000  -1.532581   0.298078  -1.234503 
   232500.0000  -1.537059   0.295893  -1.241166 
   233000.0000  -1.540537   0.293032  -1.247504 
   233500.0000  -1.548126   0.296699  -1.251427 
   234000.0000  -1.532723   0.295678  -1.237045 
   234500.0000  -1.536029   0.293818  -1.242211 
   235000.0000  -1.542275   0.296770  -1.245504 
   235500.0000  -1.542231   0.299167  -1.243064 
   236000.0000  -1.532279   0.294603  -1.237676 
   236500.0000  -1.546197   0.293961  -1.252236 
   237000.0000  -1.540821   0.294135  -1.246686 
   237500.0000  -1.536888   0.297868  -1.239020 
   238000.0000  -1.543691   0.296853  -1.246838 
   238500.0000  -1.538464   0.291820  -1.246644 
   239000.0000  -1.550789   0.294148  -1.256641 
   239500.0000  -1.542008   0.290821  -1.251187 
   240000.0000  -1.538160   0.288704  -1.249456 
   240500.0000  -1.530561   0.296447  -1.234114 
   241000.0000  -1.540470   0.291424  -1.249046 
   241500.0000  -1.534227   0.295790  -1.238438 
   242000.0000  -1.533107   0.293544  -1.239563 
   242500.0000  -1.538178   0.295192  -1.242985 
   243000.0000  -1.533850   0.293602  -1.240248 
   243500.0000  -1.529202   0.294193  -1.235010 
   244000.0000  -1.539661   0.297042  -1.242618 
   244500.0000  -1.537039   0.298801  -1.238238 
   245000.0000  -1.542098   0.292019  -1.250079 
   245500.0000  -1.545768   0.296903  -1.248866 
   246000.0000  -1.542742   0.292081  -1.250661 
   246500.0000  -1.543093   0.295969  -1.247124 
   247000.0000  -1.539442   0.298273  -1.241169 
   247500.0000  -1.539662   0.291248  -1.248413 
   248000.0000  -1.542396   0.289965  -1.252431 
   248500.0000  -1.543092   0.300424  -1.242668 
   249000.0000  -1.537133   0.291740  -1.245393 
   249500.0000  -1.535671   0.294766  -1.240905 
   250000.0000  -1.539321   0.294704  -1.244618 
   250500.0000  -1.541042   0.299139  -1.241902 
   251000.0000  -1.541579   0.298340  -1.243239 
   251500.0000  -1.534615   0.294674  -1.239941 
   252000.0000  -1.539729   0.290204  -1.249526 
   252500.0000  -1.533763   0.293766  -1.239997 
   253000.0000  -1.541834   0.297175  -1.244659 
   253500.0000  -1.537848   0.292610  -1.245237 
   254000.0000  -1.538851   0.294417  -1.244433 
   254500.0000  -1.546114   0.291133  -1.254981 
   255000.0000  -1.544541   0.295441  -1.249100 
   255500.0000  -1.539185   0.291355  -1.247830 
   256000.0000  -1.536564   0.293049  -1.243515 
   256500.0000  -1.544383   0.290837  -1.253545 
   257000.0000  -1.541712   0.288939  -1.252773 
   257500.0000  -1.544280   0.291575  -1.252705 
   258000.0000  -1.541499   0.301527  -1.239972 
   258500.0000  -1.536515   0.295500  -1.241016 
   259000.0000  -1.540492   0.294659  -1.245832 
   259500.0000  -1.545312   0.298025  -1.247287 
   260000.0000  -1.539757   0.301624  -1.238133 
   260500.0000  -1.543216   0.302747  -1.240468 
   261000.0000  -1.542390   0.296765  -1.245626 
   261500.0000  -1.536708   0.295065  -1.241643 
   262000.0000  -1.541043   0.293900  -1.247143 
   262500.0000  -1.538757   0.297719  -1.241038 
   263000.0000  -1.540415   0.296171  -1.244244 
   263500.0000  -1.537339   0.297827  -1.239512 
   264000.0000  -1.546003   0.289681  -1.256322 
   264500.0000  -1.538203   0.293468  -1.244735 
   265000.0000  -1.545870   0.296226  -1.249644 
   265500.0000  -1.538158   0.292339  -1.245819 
   266000.0000  -1.544207   0.294482  -1.249725 
   266500.0000  -1.543063   0.294326  -1.248737 
   267000.0000  -1.538600   0.295798  -1.242802 
   267500.0000  -1.533761   0.299739  -1.234022 
   268000.0000  -1.540519   0.299053  -1.241466 
   268500.0000  -1.536491   0.295974  -1.240517 
   269000.0000  -1.548869   0.294463  -1.254406 
   269500.0000  -1.539700   0.295859  -1.243841 
   270000.0000  -1.542432   0.297448  -1.244983 
   270500.0000  -1.534439   0.296169  -1.238271 
   271000.0000  -1.542728   0.288887  -1.253841 
   271500.0000  -1.543082   0.295889  -1.247192 
   272000.0000  -1.537377   0.299157  -1.238220 
   272500.0000  -1.535414   0.299914  -1.235500 
   273000.0000  -1.543161   0.297562  -1.245600 
   273500.0000  -1.538572   0.296725  -1.241847 
   274000.0000  -1.544365   0.289215  -1.255150 
   274500.0000  -1.542026   0.295261  -1.246764 
   275000.0000  -1.536476   0.295252  -1.241224 
   275500.0000  -1.542146   0.295697  -1.246449 
   276000.0000  -1.537720   0.291435  -1.246285 
   276500.0000  -1.538130   0.295650  -1.242481 
   277000.0000  -1.542849   0.298716  -1.244133 
   277500.0000  -1.533644   0.292097  -1.241547 
   278000.0000  -1.541098   0.294544  -1.246554 
   278500.0000  -1.547765   0.298314  -1.249451 
   279000.0000  -1.533981   0.296468  -1.237513 
   279500.0000  -1.541853   0.299500  -1.242353 
