     1320000  -1.167312   0.099  0.291  0.000  22  2 138832.997763
     1330000  -1.191458   0.099  0.291  0.000  19  5 12875.176349
     1340000  -1.275670   0.099  0.291  0.000  22  4 354.632595
     1350000  -1.223626   0.099  0.291  0.000  22  5 20.712022
     1360000  -1.256019   0.099  0.291  0.000  21  6 24.468137
     1370000  -1.273334   0.099  0.291  0.000  22  5 20.712022
     1380000  -1.290483   0.099  0.291  0.000  23  5 8.762968
     1390000  -1.230893   0.099  0.291  0.000  22  4 354.632595
     1400000  -1.308117   0.099  0.291  0.000  20  5 751.693961
     1410000  -1.211895   0.099  0.291  0.000  22  2 138832.997763
     1420000  -1.288343   0.099  0.291  0.000  22  5 20.712022
     1430000  -1.293110   0.099  0.291  0.000  21  6 24.468137
     1440000  -1.223174   0.099  0.291  0.000  21  4 2328.905693
     1450000  -1.262191   0.099  0.291  0.000  22  5 20.712022
     1460000  -1.279206   0.099  0.291  0.000  21  5 116.368684
     1470000  -1.287100   0.099  0.291  0.000  23  5 8.762968
     1480000  -1.228566   0.099  0.291  0.000  21  6 24.468137
     1490000  -1.335063   0.099  0.291  0.000  21  5 116.368684
     1500000  -1.318647   0.099  0.291  0.000  21  6 24.468137
     1510000  -1.352476   0.099  0.291  0.000  22  5 20.712022
     1520000  -1.260798   0.099  0.291  0.000  19  5 12875.176349
     1530000  -1.264589   0.099  0.291  0.000  22  5 20.712022
     1540000  -1.291423   0.099  0.291  0.000  23  4 103.146466
     1550000  -1.274578   0.099  0.291  0.000  21  5 116.368684
     1560000  -1.245171   0.099  0.291  0.000  19  5 12875.176349
     1570000  -1.260818   0.099  0.291  0.000  21  5 116.368684
     1580000  -1.289338   0.099  0.291  0.000  23  6 2.882595
     1590000  -1.336874   0.099  0.291  0.000  23  5 8.762968
     1600000  -1.269897   0.099  0.291  0.000  22  6 5.085883
     1610000  -1.329796   0.099  0.291  0.000  22  5 20.712022
     1620000  -1.247086   0.099  0.291  0.000  22  5 20.712022
     1630000  -1.307432   0.098  0.291  0.000  23  6 2.882595
     1640000  -1.272226   0.099  0.291  0.000  22  2 138832.997763
     1650000  -1.134717   0.099  0.291  0.000  22  2 138832.997763
     1660000  -1.158099   0.099  0.291  0.000  22  2 138832.997763
     1670000  -1.170039   0.099  0.291  0.000  22  2 138832.997763
     1680000  -1.280235   0.099  0.291  0.000  20  5 751.693961
     1690000  -1.261304   0.099  0.291  0.000  22  3 4855.895931
     1700000  -1.235009   0.099  0.291  0.000  21  5 116.368684
     1710000  -1.180097   0.099  0.291  0.000  22  2 138832.997763
     1720000  -1.221263   0.099  0.291  0.000  22  2 138832.997763
     1730000  -1.206666   0.099  0.291  0.000  22  4 354.632595
     1740000  -1.273522   0.099  0.291  0.000  22  3 4855.895931
     1750000  -1.294920   0.099  0.292  0.000  22  2 138832.997763
     1760000  -1.209485   0.099  0.292  0.000  22  3 4855.895931
     1770000  -1.238647   0.099  0.292  0.000  22  2 138832.997763
     1780000  -1.263671   0.099  0.292  0.000  22  2 138832.997763
     1790000  -1.311553   0.099  0.292  0.000  21  6 24.468137
     1800000  -1.228365   0.100  0.292  0.000  21  6 24.468137
     1810000  -1.207223   0.100  0.292  0.000  19  6 1590.098135
     1820000  -1.170675   0.100  0.292  0.000  21  4 2328.905693
     1830000  -1.205888   0.100  0.292  0.000  22  2 138832.997763
     1840000  -1.308421   0.100  0.292  0.000  22  5 20.712022
     1850000  -1.296634   0.100  0.292  0.000  22  5 20.712022
     1860000  -1.230602   0.100  0.292  0.000  19  5 12875.176349
     1870000  -1.210383   0.100  0.292  0.000  19  5 12875.176349
     1880000  -1.191044   0.100  0.292  0.000  21  6 24.468137
     1890000  -1.246622   0.100  0.292  0.000  18  6 30540.526575
     1900000  -1.262121   0.100  0.292  0.000  22  4 354.632595
     1910000  -1.294513   0.100  0.292  0.000  20  7 54.804420
     1920000  -1.240786   0.100  0.292  0.000  20  6 250.851476
     1930000  -1.282453   0.100  0.292  0.000  21  7 9.860431
     1940000  -1.386324   0.100  0.292  0.000  21  6 24.468137
     1950000  -1.302840   0.100  0.292  0.000  21  5 116.368684
     1960000  -1.288259   0.100  0.292  0.000  20  6 250.851476
     1970000  -1.322179   0.100  0.292  0.000  20  6 250.851476
     1980000  -1.205074   0.100  0.292  0.000  19  5 12875.176349
     1990000  -1.218910   0.100  0.292  0.000  20  6 250.851476
     2000000  -1.261769   0.100  0.292  0.000  20  5 751.693961
     2010000  -1.179487   0.100  0.292  0.000  19  5 12875.176349
     2020000  -1.335623   0.101  0.292  0.000  21  5 116.368684
     2030000  -1.243304   0.101  0.292  0.000  22  5 20.712022
     2040000  -1.247256   0.101  0.292  0.000  21  4 2328.905693
     2050000  -1.171604   0.101  0.292  0.000  22  2 138832.997763
     2060000  -1.196724   0.101  0.292  0.000  22  2 138832.997763
     2070000  -1.271279   0.101  0.292  0.000  22  2 138832.997763
     2080000  -1.293878   0.101  0.292  0.000  20  6 250.851476
     2090000  -1.227695   0.101  0.292  0.000  20  6 250.851476
     2100000  -1.265686   0.101  0.292  0.000  20  7 54.804420
     2110000  -1.220718   0.101  0.292  0.000  20  5 751.693961
     2120000  -1.280665   0.101  0.292  0.000  20  5 751.693961
     2130000  -1.250726   0.101  0.292  0.000  20  5 751.693961
     2140000  -1.235281   0.101  0.292  0.000  19  7 372.043469
     2150000  -1.150193   0.101  0.292  0.000  18  6 30540.526575
     2160000  -1.260617   0.101  0.292  0.000  17  7 5030.262625
     2170000  -1.276327   0.101  0.292  0.000  19  5 12875.176349
     2180000  -1.273487   0.101  0.292  0.000  19  6 1590.098135
     2190000  -1.235447   0.101  0.292  0.000  18  6 30540.526575
     2200000  -1.240174   0.102  0.292  0.000  18  6 30540.526575
     2210000  -1.246415   0.102  0.292  0.000  19  6 1590.098135
     2220000  -1.300965   0.102  0.292  0.000  19  5 12875.176349
     2230000  -1.251672   0.102  0.292  0.000  20  6 250.851476
     2240000  -1.259112   0.102  0.292  0.000  18  6 30540.526575
     2250000  -1.263222   0.102  0.292  0.000  20  7 54.804420
     2260000  -1.356184   0.102  0.292  0.000  22  4 354.632595
     2270000  -1.274788   0.102  0.292  0.000  19  6 1590.098135
     2280000  -1.343193   0.102  0.292  0.000  20  7 54.804420
     2290000  -1.307167   0.102  0.292  0.000  21  6 24.468137
     2300000  -1.267252   0.102  0.292  0.000  21  7 9.860431
     2310000  -1.240474   0.102  0.292  0.000  20  7 54.804420
     2320000  -1.267917   0.102  0.292  0.000  21  4 2328.905693
     2330000  -1.191160   0.102  0.292  0.000  19  5 12875.176349
     2340000  -1.255183   0.102  0.292  0.000  20  6 250.851476
     2350000  -1.252215   0.102  0.292  0.000  20  7 54.804420
     2360000  -1.214789   0.102  0.292  0.000  20  6 250.851476
     2370000  -1.225083   0.102  0.292  0.000  19  5 12875.176349
     2380000  -1.262114   0.102  0.292  0.000  21  7 9.860431
     2390000  -1.332644   0.102  0.292  0.000  20  7 54.804420
     2400000  -1.297033   0.102  0.292  0.000  20  5 751.693961
     2410000  -1.331865   0.102  0.292  0.000  21  4 2328.905693
     2420000  -1.236657   0.102  0.292  0.000  18  6 30540.526575
     2430000  -1.245992   0.102  0.292  0.000  18  6 30540.526575
     2440000  -1.224483   0.102  0.292  0.000  21  6 24.468137
     2450000  -1.276885   0.102  0.292  0.000  21  6 24.468137
     2460000  -1.250533   0.102  0.292  0.000  21  4 2328.905693
     2470000  -1.182277   0.102  0.292  0.000  22  3 4855.895931
     2480000  -1.303407   0.102  0.292  0.000  21  6 24.468137
     2490000  -1.262570   0.102  0.292  0.000  20  6 250.851476
     2500000  -1.279599   0.102  0.292  0.000  20  5 751.693961
     2510000  -1.265191   0.102  0.292  0.000  21  5 116.368684
     2520000  -1.209192   0.102  0.292  0.000  21  4 2328.905693
     2530000  -1.277017   0.102  0.292  0.000  21  5 116.368684
     2540000  -1.271730   0.102  0.292  0.000  20  6 250.851476
     2550000  -1.174596   0.102  0.292  0.000  21  4 2328.905693
     2560000  -1.310785   0.102  0.292  0.000  19  6 1590.098135
     2570000  -1.282891   0.102  0.292  0.000  20  5 751.693961
     2580000  -1.289645   0.102  0.292  0.000  21  5 116.368684
     2590000  -1.258232   0.102  0.292  0.000  20  5 751.693961
     2600000  -1.278975   0.102  0.292  0.000  20  7 54.804420
     2610000  -1.265573   0.102  0.292  0.000  19  6 1590.098135
     2620000  -1.256474   0.102  0.292  0.000  19  5 12875.176349
     2630000  -1.242267   0.102  0.292  0.000  19  5 12875.176349
     2640000  -1.248995   0.103  0.292  0.000  19  5 12875.176349
     2650000  -1.175573   0.103  0.292  0.000  20  5 751.693961
     2660000  -1.235543   0.103  0.292  0.000  19  5 12875.176349
     2670000  -1.207190   0.103  0.292  0.000  19  6 1590.098135
     2680000  -1.236166   0.103  0.292  0.000  21  4 2328.905693
     2690000  -1.298168   0.103  0.292  0.000  22  5 20.712022
     2700000  -1.262992   0.103  0.292  0.000  22  2 138832.997763
     2710000  -1.314081   0.103  0.292  0.000  22  2 138832.997763
     2720000  -1.267236   0.103  0.292  0.000  20  6 250.851476
     2730000  -1.308856   0.103  0.292  0.000  22  4 354.632595
     2740000  -1.232307   0.103  0.292  0.000  22  5 20.712022
     2750000  -1.234306   0.103  0.292  0.000  19  6 1590.098135
     2760000  -1.268215   0.103  0.292  0.000  22  6 5.085883
     2770000  -1.236274   0.103  0.292  0.000  19  5 12875.176349
     2780000  -1.236786   0.103  0.292  0.000  20  5 751.693961
     2790000  -1.257806   0.103  0.292  0.000  21  4 2328.905693
     2800000  -1.238946   0.103  0.292  0.000  19  5 12875.176349
     2810000  -1.174776   0.103  0.292  0.000  21  5 116.368684
     2820000  -1.309158   0.103  0.292  0.000  23  6 2.882595
     2830000  -1.291006   0.103  0.292  0.000  21  4 2328.905693
     2840000  -1.272872   0.103  0.292  0.000  21  4 2328.905693
     2850000  -1.222108   0.103  0.292  0.000  19  6 1590.098135
     2860000  -1.247830   0.103  0.292  0.000  21  7 9.860431
     2870000  -1.268560   0.103  0.292  0.000  19  6 1590.098135
     2880000  -1.206306   0.103  0.292  0.000  19  5 12875.176349
     2890000  -1.221849   0.103  0.292  0.000  18  6 30540.526575
     2900000  -1.306997   0.103  0.292  0.000  18  6 30540.526575
     2910000  -1.204183   0.103  0.292  0.000  19  5 12875.176349
     2920000  -1.244441   0.103  0.292  0.000  18  6 30540.526575
     2930000  -1.331905   0.103  0.292  0.000  18  6 30540.526575
     2940000  -1.268041   0.103  0.292  0.000  18  6 30540.526575
     2950000  -1.320364   0.103  0.292  0.000  18  6 30540.526575
     2960000  -1.295917   0.103  0.292  0.000  22  5 20.712022
     2970000  -1.263816   0.103  0.292  0.000  19  6 1590.098135
     2980000  -1.271114   0.103  0.292  0.000  21  6 24.468137
     2990000  -1.339901   0.103  0.292  0.000  21  7 9.860431
     3000000  -1.262620   0.103  0.292  0.000  20  6 250.851476
     3010000  -1.254423   0.103  0.292  0.000  18  8 182.258382
     3020000  -1.265988   0.103  0.292  0.000  19  6 1590.098135
     3030000  -1.252497   0.103  0.292  0.000  19  6 1590.098135
     3040000  -1.295142   0.103  0.292  0.000  18  8 182.258382
     3050000  -1.293197   0.103  0.292  0.000  18  6 30540.526575
     3060000  -1.292818   0.103  0.292  0.000  20  7 54.804420
     3070000  -1.276677   0.103  0.292  0.000  18  8 182.258382
     3080000  -1.266797   0.103  0.291  0.000  17  7 5030.262625
     3090000  -1.229228   0.103  0.291  0.000  18  6 30540.526575
     3100000  -1.314465   0.103  0.291  0.000  19  7 372.043469
     3110000  -1.270101   0.103  0.291  0.000  19  8 41.570561
     3120000  -1.211738   0.103  0.291  0.000  19  6 1590.098135
     3130000  -1.247785   0.103  0.292  0.000  20  6 250.851476
     3140000  -1.323995   0.103  0.291  0.000  22  7 3.419071
     3150000  -1.310368   0.103  0.291  0.000  20  5 751.693961
     3160000  -1.277888   0.103  0.291  0.000  20  6 250.851476
     3170000  -1.241830   0.103  0.291  0.000  20  5 751.693961
     3180000  -1.299234   0.103  0.291  0.000  19  7 372.043469
     3190000  -1.275972   0.104  0.291  0.000  21  6 24.468137
     3200000  -1.264052   0.104  0.291  0.000  19  6 1590.098135
     3210000  -1.233206   0.104  0.291  0.000  20  5 751.693961
     3220000  -1.272965   0.104  0.291  0.000  21  7 9.860431
     3230000  -1.295772   0.104  0.291  0.000  19  5 12875.176349
     3240000  -1.308250   0.104  0.291  0.000  20  6 250.851476
     3250000  -1.254771   0.104  0.291  0.000  21  4 2328.905693
     3260000  -1.255452   0.104  0.291  0.000  18  6 30540.526575
     3270000  -1.246028   0.104  0.291  0.000  20  5 751.693961
     3280000  -1.232051   0.104  0.291  0.000  22  2 138832.997763
     3290000  -1.203325   0.104  0.291  0.000  22  2 138832.997763
     3300000  -1.241985   0.104  0.291  0.000  21  6 24.468137
     3310000  -1.293079   0.104  0.291  0.000  19  5 12875.176349
     3320000  -1.258350   0.104  0.291  0.000  21  6 24.468137
     3330000  -1.283380   0.104  0.291  0.000  19  5 12875.176349
     3340000  -1.252411   0.104  0.291  0.000  20  6 250.851476
     3350000  -1.247815   0.104  0.291  0.000  19  5 12875.176349
     3360000  -1.293164   0.104  0.291  0.000  20  6 250.851476
     3370000  -1.296747   0.104  0.291  0.000  20  6 250.851476
     3380000  -1.284755   0.104  0.291  0.000  20  5 751.693961
     3390000  -1.255786   0.104  0.291  0.000  22  2 138832.997763
     3400000  -1.325432   0.104  0.291  0.000  21  5 116.368684
     3410000  -1.280715   0.104  0.291  0.000  21  6 24.468137
     3420000  -1.186675   0.104  0.291  0.000  20  6 250.851476
     3430000  -1.211634   0.104  0.291  0.000  22  7 3.419071
     3440000  -1.231216   0.104  0.291  0.000  18  6 30540.526575
     3450000  -1.227771   0.104  0.291  0.000  18  6 30540.526575
     3460000  -1.321609   0.104  0.291  0.000  21  6 24.468137
     3470000  -1.311550   0.104  0.291  0.000  21  6 24.468137
     3480000  -1.264409   0.104  0.291  0.000  20  7 54.804420
     3490000  -1.253943   0.104  0.291  0.000  20  5 751.693961
     3500000  -1.217085   0.104  0.291  0.000  19  6 1590.098135
     3510000  -1.209715   0.104  0.291  0.000  21  5 116.368684
     3520000  -1.213491   0.104  0.291  0.000  22  5 20.712022
     3530000  -1.266688   0.104  0.291  0.000  20  5 751.693961
     3540000  -1.278401   0.104  0.291  0.000  20  5 751.693961
     3550000  -1.251602   0.104  0.291  0.000  21  5 116.368684
     3560000  -1.249206   0.104  0.291  0.000  21  5 116.368684
     3570000  -1.254483   0.104  0.291  0.000  21  6 24.468137
     3580000  -1.273603   0.104  0.291  0.000  19  7 372.043469
     3590000  -1.287615   0.104  0.291  0.000  21  7 9.860431
     3600000  -1.288339   0.104  0.291  0.000  20  5 751.693961
     3610000  -1.267394   0.104  0.291  0.000  19  6 1590.098135
     3620000  -1.287384   0.104  0.291  0.000  20  6 250.851476
     3630000  -1.269799   0.104  0.291  0.000  21  6 24.468137
     3640000  -1.239826   0.104  0.291  0.000  22  3 4855.895931
     3650000  -1.286494   0.104  0.291  0.000  20  6 250.851476
     3660000  -1.298913   0.104  0.291  0.000  22  4 354.632595
     3670000  -1.308613   0.104  0.291  0.000  22  2 138832.997763
     3680000  -1.301114   0.104  0.291  0.000  20  5 751.693961
     3690000  -1.240887   0.104  0.291  0.000  18  6 30540.526575
     3700000  -1.234156   0.104  0.291  0.000  19  5 12875.176349
     3710000  -1.270490   0.104  0.291  0.000  20  5 751.693961
     3720000  -1.299883   0.104  0.291  0.000  21  5 116.368684
     3730000  -1.281824   0.104  0.291  0.000  20  5 751.693961
     3740000  -1.284762   0.104  0.291  0.000  22  2 138832.997763
     3750000  -1.217105   0.104  0.291  0.000  22  2 138832.997763
     3760000  -1.267772   0.104  0.291  0.000  19  5 12875.176349
     3770000  -1.218390   0.104  0.291  0.000  22  2 138832.997763
     3780000  -1.223161   0.104  0.291  0.000  22  3 4855.895931
     3790000  -1.134694   0.104  0.291  0.000  22  2 138832.997763
     3800000  -1.258598   0.104  0.291  0.000  22  3 4855.895931
     3810000  -1.211656   0.104  0.291  0.000  22  3 4855.895931
     3820000  -1.231979   0.104  0.291  0.000  22  2 138832.997763
     3830000  -1.297776   0.104  0.291  0.000  22  5 20.712022
     3840000  -1.293649   0.104  0.291  0.000  19  5 12875.176349
     3850000  -1.251549   0.104  0.291  0.000  23  4 103.146466
     3860000  -1.208463   0.104  0.291  0.000  21  4 2328.905693
     3870000  -1.211513   0.104  0.291  0.000  20  5 751.693961
     3880000  -1.209885   0.104  0.291  0.000  19  5 12875.176349
     3890000  -1.219320   0.104  0.291  0.000  19  6 1590.098135
     3900000  -1.305506   0.105  0.291  0.000  21  6 24.468137
     3910000  -1.241859   0.105  0.291  0.000  21  4 2328.905693
     3920000  -1.256702   0.105  0.291  0.000  22  4 354.632595
     3930000  -1.261882   0.105  0.291  0.000  21  4 2328.905693
     3940000  -1.227270   0.105  0.291  0.000  22  2 138832.997763
     3950000  -1.184417   0.105  0.291  0.000  22  2 138832.997763
     3960000  -1.289810   0.105  0.291  0.000  19  5 12875.176349
     3970000  -1.247126   0.105  0.291  0.000  20  6 250.851476
     3980000  -1.240724   0.105  0.291  0.000  19  6 1590.098135
     3990000  -1.260758   0.105  0.291  0.000  19  5 12875.176349
     4000000  -1.208162   0.105  0.291  0.000  18  6 30540.526575
     4010000  -1.247608   0.105  0.291  0.000  20  5 751.693961
     4020000  -1.236855   0.105  0.291  0.000  20  5 751.693961
     4030000  -1.323605   0.105  0.291  0.000  22  4 354.632595
     4040000  -1.259564   0.105  0.291  0.000  22  2 138832.997763
     4050000  -1.232242   0.105  0.291  0.000  22  2 138832.997763
     4060000  -1.263566   0.105  0.291  0.000  23  4 103.146466
     4070000  -1.240393   0.105  0.291  0.000  21  5 116.368684
     4080000  -1.233809   0.105  0.291  0.000  21  5 116.368684
     4090000  -1.276629   0.105  0.291  0.000  22  4 354.632595
     4100000  -1.308882   0.105  0.291  0.000  22  5 20.712022
     4110000  -1.356625   0.105  0.291  0.000  22  4 354.632595
     4120000  -1.311701   0.105  0.291  0.000  23  4 103.146466
     4130000  -1.254553   0.105  0.291  0.000  20  6 250.851476
     4140000  -1.261362   0.105  0.291  0.000  20  6 250.851476
     4150000  -1.249426   0.105  0.291  0.000  20  5 751.693961
     4160000  -1.264179   0.105  0.291  0.000  20  5 751.693961
     4170000  -1.298409   0.105  0.291  0.000  21  5 116.368684
     4180000  -1.230761   0.105  0.291  0.000  18  6 30540.526575
     4190000  -1.174916   0.105  0.291  0.000  19  5 12875.176349
     4200000  -1.241607   0.105  0.291  0.000  20  6 250.851476
     4210000  -1.254622   0.105  0.291  0.000  22  5 20.712022
     4220000  -1.265578   0.105  0.291  0.000  23  4 103.146466
     4230000  -1.291314   0.105  0.291  0.000  22  5 20.712022
     4240000  -1.292708   0.105  0.291  0.000  22  5 20.712022
     4250000  -1.214489   0.105  0.291  0.000  22  5 20.712022
     4260000  -1.275046   0.105  0.291  0.000  21  5 116.368684
     4270000  -1.282875   0.105  0.291  0.000  22  4 354.632595
     4280000  -1.215657   0.105  0.292  0.000  22  2 138832.997763
     4290000  -1.306940   0.105  0.291  0.000  19  5 12875.176349
     4300000  -1.296540   0.105  0.291  0.000  22  3 4855.895931
     4310000  -1.261606   0.105  0.291  0.000  22  5 20.712022
     4320000  -1.253148   0.105  0.291  0.000  21  4 2328.905693
     4330000  -1.221141   0.105  0.291  0.000  22  2 138832.997763
     4340000  -1.268387   0.105  0.291  0.000  22  2 138832.997763
