      860000  -1.274944   0.119  0.294  0.000  15 14 5877.468707
      870000  -1.249635   0.119  0.294  0.000  12 14 1300167.152634
      880000  -1.233091   0.119  0.294  0.000  13 13 102203.285455
      890000  -1.293476   0.119  0.294  0.000  15 14 5877.468707
      900000  -1.246446   0.119  0.294  0.000  13 14 84924.569194
      910000  -1.286994   0.119  0.294  0.000  14 15 23312.039235
      920000  -1.285014   0.119  0.293  0.000  11 15 4435515.877062
      930000  -1.261693   0.119  0.294  0.000  12 14 1300167.152634
      940000  -1.291238   0.119  0.293  0.000  14 15 23312.039235
      950000  -1.256056   0.119  0.293  0.000  12 15 650289.947910
      960000  -1.334114   0.119  0.293  0.000  13 14 84924.569194
      970000  -1.288303   0.119  0.293  0.000  15 15 18523.793983
      980000  -1.308039   0.119  0.293  0.000  14 13 12763.887254
      990000  -1.265264   0.120  0.293  0.000  13 15 89317.721023
     1000000  -1.264086   0.119  0.293  0.000  14 15 23312.039235
     1010000  -1.294533   0.119  0.293  0.000  14 14 13906.182055
     1020000  -1.286878   0.119  0.293  0.000  14 15 23312.039235
     1030000  -1.235521   0.119  0.293  0.000   9 15 390867668.025890
     1040000  -1.300320   0.119  0.293  0.000  12 15 650289.947910
     1050000  -1.305595   0.119  0.293  0.000  14 14 13906.182055
     1060000  -1.244929   0.119  0.293  0.000  15 14 5877.468707
     1070000  -1.319194   0.119  0.293  0.000  12 14 1300167.152634
     1080000  -1.304470   0.119  0.292  0.000  15 15 18523.793983
     1090000  -1.296142   0.119  0.292  0.000  15 15 18523.793983
     1100000  -1.254543   0.119  0.292  0.000  15 15 18523.793983
     1110000  -1.254426   0.119  0.292  0.000  15 15 18523.793983
     1120000  -1.326984   0.119  0.292  0.000  15 15 18523.793983
     1130000  -1.326598   0.119  0.292  0.000  14 15 23312.039235
     1140000  -1.247098   0.119  0.292  0.000  12 13 1807830.598529
     1150000  -1.210311   0.119  0.292  0.000  13 14 84924.569194
     1160000  -1.310185   0.119  0.292  0.000  13 15 89317.721023
     1170000  -1.241265   0.119  0.292  0.000  14 15 23312.039235
     1180000  -1.238283   0.119  0.292  0.000  14 14 13906.182055
     1190000  -1.235863   0.119  0.292  0.000  13 15 89317.721023
     1200000  -1.236834   0.120  0.292  0.000  13 15 89317.721023
     1210000  -1.256511   0.120  0.292  0.000  12 13 1807830.598529
     1220000  -1.236890   0.120  0.292  0.000  12 14 1300167.152634
     1230000  -1.263533   0.120  0.292  0.000  12 15 650289.947910
     1240000  -1.312012   0.120  0.292  0.000  13 14 84924.569194
     1250000  -1.274276   0.120  0.292  0.000  13 15 89317.721023
     1260000  -1.310455   0.120  0.292  0.000  13 14 84924.569194
     1270000  -1.237269   0.120  0.292  0.000  10 14 156951176.696701
     1280000  -1.275988   0.120  0.292  0.000  13 15 89317.721023
     1290000  -1.247180   0.120  0.292  0.000  13 15 89317.721023
     1300000  -1.246779   0.120  0.292  0.000  14 15 23312.039235
     1310000  -1.258791   0.120  0.292  0.000  13 14 84924.569194
     1320000  -1.257281   0.120  0.292  0.000  11 15 4435515.877062
     1330000  -1.280508   0.120  0.292  0.000  12 15 650289.947910
     1340000  -1.188422   0.121  0.292  0.000  12 16 181637.088128
     1350000  -1.218105   0.121  0.292  0.000  10 16 3997416.628299
     1360000  -1.219929   0.121  0.293  0.000   9 17 13859078.577503
     1370000  -1.240345   0.121  0.293  0.000  10 16 3997416.628299
     1380000  -1.236109   0.121  0.293  0.000   9 15 390867668.025890
     1390000  -1.276480   0.120  0.293  0.000  11 16 595706.104136
     1400000  -1.189519   0.120  0.293  0.000  10 15 34994027.915273
     1410000  -1.230105   0.120  0.293  0.000  12 15 650289.947910
     1420000  -1.235320   0.120  0.293  0.000  12 16 181637.088128
     1430000  -1.287924   0.120  0.293  0.000  11 15 4435515.877062
     1440000  -1.293883   0.120  0.293  0.000  13 16 103149.478188
     1450000  -1.338063   0.120  0.293  0.000  11 17 279294.522250
     1460000  -1.298106   0.120  0.293  0.000  13 15 89317.721023
     1470000  -1.277515   0.119  0.293  0.000  12 16 181637.088128
     1480000  -1.282155   0.119  0.293  0.000  12 15 650289.947910
     1490000  -1.288627   0.119  0.293  0.000  12 16 181637.088128
     1500000  -1.239814   0.119  0.293  0.000  11 16 595706.104136
     1510000  -1.262692   0.119  0.293  0.000  11 15 4435515.877062
     1520000  -1.266808   0.119  0.293  0.000  10 15 34994027.915273
     1530000  -1.350540   0.119  0.293  0.000  11 16 595706.104136
     1540000  -1.227934   0.118  0.293  0.000  10 15 34994027.915273
     1550000  -1.262539   0.118  0.293  0.000  11 17 279294.522250
     1560000  -1.280382   0.118  0.293  0.000  11 15 4435515.877062
     1570000  -1.247979   0.118  0.293  0.000  11 17 279294.522250
     1580000  -1.216200   0.118  0.293  0.000  12 16 181637.088128
     1590000  -1.327817   0.118  0.293  0.000  12 16 181637.088128
     1600000  -1.289976   0.118  0.293  0.000  11 17 279294.522250
     1610000  -1.270356   0.118  0.293  0.000  13 16 103149.478188
     1620000  -1.331523   0.118  0.293  0.000  13 16 103149.478188
     1630000  -1.274076   0.117  0.292  0.000  13 16 103149.478188
     1640000  -1.232963   0.117  0.292  0.000  11 15 4435515.877062
     1650000  -1.345451   0.117  0.292  0.000  13 16 103149.478188
     1660000  -1.354858   0.117  0.292  0.000  12 16 181637.088128
     1670000  -1.290855   0.117  0.292  0.000  11 16 595706.104136
     1680000  -1.311206   0.117  0.292  0.000   9 17 13859078.577503
     1690000  -1.298599   0.117  0.292  0.000  12 16 181637.088128
     1700000  -1.248887   0.117  0.292  0.000  10 16 3997416.628299
     1710000  -1.251387   0.116  0.292  0.000  13 16 103149.478188
     1720000  -1.239880   0.116  0.292  0.000  12 16 181637.088128
     1730000  -1.310626   0.116  0.292  0.000  13 16 103149.478188
     1740000  -1.312074   0.116  0.292  0.000  10 17 1586826.050462
     1750000  -1.283699   0.116  0.292  0.000  12 16 181637.088128
     1760000  -1.318546   0.116  0.292  0.000  12 16 181637.088128
     1770000  -1.312202   0.116  0.292  0.000   9 17 13859078.577503
     1780000  -1.338628   0.116  0.292  0.000  13 16 103149.478188
     1790000  -1.298107   0.116  0.292  0.000   9 16 43435949.429313
     1800000  -1.202692   0.116  0.292  0.000   8 16 258357885.908738
     1810000  -1.201267   0.116  0.292  0.000   7 17 359200157.016284
     1820000  -1.170239   0.116  0.292  0.000   8 17 70109760.230100
     1830000  -1.181875   0.116  0.292  0.000   7 16 517094809.432215
     1840000  -1.250864   0.116  0.292  0.000   9 16 43435949.429313
     1850000  -1.215297   0.116  0.292  0.000   8 16 258357885.908738
     1860000  -1.228567   0.116  0.292  0.000   9 16 43435949.429313
     1870000  -1.233581   0.116  0.292  0.000   8 16 258357885.908738
     1880000  -1.150276   0.116  0.292  0.000   7 17 359200157.016284
     1890000  -1.138607   0.116  0.292  0.000   7 17 359200157.016284
     1900000  -1.186107   0.116  0.292  0.000   7 17 359200157.016284
     1910000  -1.193431   0.116  0.293  0.000   6 18 452367757.364305
     1920000  -1.211322   0.116  0.293  0.000   8 16 258357885.908738
     1930000  -1.212229   0.117  0.293  0.000   8 17 70109760.230100
     1940000  -1.249373   0.117  0.293  0.000   9 16 43435949.429313
     1950000  -1.231883   0.117  0.293  0.000   8 17 70109760.230100
     1960000  -1.192882   0.117  0.293  0.000   8 17 70109760.230100
     1970000  -1.232440   0.117  0.293  0.000   8 16 258357885.908738
     1980000  -1.248032   0.117  0.293  0.000  10 18 1241037.294249
     1990000  -1.295695   0.117  0.293  0.000   8 17 70109760.230100
     2000000  -1.202721   0.117  0.293  0.000   8 17 70109760.230100
     2010000  -1.272304   0.117  0.293  0.000   8 17 70109760.230100
     2020000  -1.225095   0.117  0.293  0.000  11 16 595706.104136
     2030000  -1.265733   0.117  0.293  0.000  11 15 4435515.877062
     2040000  -1.209589   0.117  0.293  0.000  10 17 1586826.050462
     2050000  -1.264872   0.117  0.293  0.000  13 16 103149.478188
     2060000  -1.261796   0.117  0.293  0.000  12 16 181637.088128
     2070000  -1.245697   0.117  0.293  0.000  13 16 103149.478188
     2080000  -1.171860   0.117  0.293  0.000   9 14 517094809.432215
     2090000  -1.289474   0.117  0.293  0.000  10 15 34994027.915273
     2100000  -1.314030   0.117  0.293  0.000  11 16 595706.104136
     2110000  -1.346099   0.117  0.293  0.000  13 16 103149.478188
     2120000  -1.315722   0.117  0.293  0.000  12 16 181637.088128
     2130000  -1.300146   0.117  0.293  0.000  13 16 103149.478188
     2140000  -1.225211   0.117  0.293  0.000  10 15 34994027.915273
     2150000  -1.252781   0.117  0.293  0.000  12 14 1300167.152634
     2160000  -1.254902   0.116  0.293  0.000  10 16 3997416.628299
     2170000  -1.182516   0.117  0.293  0.000  10 16 3997416.628299
     2180000  -1.203565   0.117  0.293  0.000  10 15 34994027.915273
     2190000  -1.259331   0.117  0.293  0.000  10 14 156951176.696701
     2200000  -1.297319   0.117  0.293  0.000  12 16 181637.088128
     2210000  -1.327344   0.116  0.293  0.000  11 16 595706.104136
     2220000  -1.281630   0.116  0.293  0.000  11 16 595706.104136
     2230000  -1.257180   0.116  0.293  0.000  10 17 1586826.050462
     2240000  -1.299953   0.116  0.293  0.000  11 17 279294.522250
     2250000  -1.299115   0.116  0.293  0.000  11 16 595706.104136
     2260000  -1.251669   0.116  0.293  0.000  10 15 34994027.915273
     2270000  -1.285823   0.116  0.293  0.000  11 17 279294.522250
     2280000  -1.277037   0.116  0.293  0.000  11 17 279294.522250
     2290000  -1.267942   0.116  0.293  0.000  10 16 3997416.628299
     2300000  -1.238433   0.116  0.293  0.000  11 16 595706.104136
     2310000  -1.195059   0.116  0.293  0.000  11 17 279294.522250
     2320000  -1.197102   0.116  0.293  0.000  11 15 4435515.877062
     2330000  -1.263734   0.116  0.293  0.000  11 16 595706.104136
     2340000  -1.298714   0.116  0.293  0.000  12 16 181637.088128
     2350000  -1.297475   0.116  0.293  0.000  12 16 181637.088128
     2360000  -1.259361   0.116  0.293  0.000  11 16 595706.104136
     2370000  -1.214671   0.116  0.293  0.000  11 16 595706.104136
     2380000  -1.276847   0.116  0.293  0.000  11 16 595706.104136
     2390000  -1.236510   0.116  0.293  0.000  12 15 650289.947910
     2400000  -1.275278   0.116  0.293  0.000  10 18 1241037.294249
     2410000  -1.242296   0.116  0.293  0.000  11 16 595706.104136
     2420000  -1.246206   0.116  0.293  0.000  11 17 279294.522250
     2430000  -1.265895   0.116  0.293  0.000  10 16 3997416.628299
     2440000  -1.255942   0.116  0.293  0.000  10 18 1241037.294249
     2450000  -1.241757   0.116  0.293  0.000   8 17 70109760.230100
     2460000  -1.271912   0.116  0.293  0.000   9 17 13859078.577503
     2470000  -1.288079   0.116  0.293  0.000   9 15 390867668.025890
     2480000  -1.291035   0.116  0.293  0.000   9 16 43435949.429313
     2490000  -1.198525   0.116  0.293  0.000  11 16 595706.104136
     2500000  -1.127573   0.116  0.293  0.000   8 16 258357885.908738
     2510000  -1.229234   0.116  0.293  0.000  10 16 3997416.628299
     2520000  -1.228622   0.116  0.293  0.000   8 16 258357885.908738
     2530000  -1.259061   0.116  0.293  0.000   8 17 70109760.230100
     2540000  -1.267802   0.116  0.293  0.000   8 18 13326112.041047
     2550000  -1.221050   0.116  0.293  0.000   8 17 70109760.230100
     2560000  -1.293544   0.116  0.293  0.000   9 17 13859078.577503
     2570000  -1.253290   0.116  0.293  0.000  10 18 1241037.294249
     2580000  -1.165350   0.116  0.293  0.000   9 15 390867668.025890
     2590000  -1.202329   0.116  0.293  0.000   7 17 359200157.016284
     2600000  -1.231511   0.116  0.293  0.000   8 18 13326112.041047
     2610000  -1.214071   0.117  0.293  0.000   8 17 70109760.230100
     2620000  -1.169214   0.117  0.293  0.000   6 18 452367757.364305
     2630000  -1.181263   0.117  0.294  0.000   7 17 359200157.016284
     2640000  -1.184819   0.117  0.294  0.000   7 17 359200157.016284
     2650000  -1.188891   0.117  0.294  0.000   7 16 517094809.432215
     2660000  -1.211502   0.117  0.294  0.000   7 17 359200157.016284
     2670000  -1.197397   0.117  0.294  0.000   7 17 359200157.016284
     2680000  -1.190371   0.117  0.294  0.000   8 16 258357885.908738
     2690000  -1.249765   0.117  0.294  0.000   7 17 359200157.016284
     2700000  -1.263276   0.117  0.294  0.000   6 16 517094809.432215
     2710000  -1.199905   0.117  0.294  0.000   8 17 70109760.230100
     2720000  -1.229292   0.117  0.294  0.000   7 16 517094809.432215
     2730000  -1.304225   0.117  0.294  0.000  10 18 1241037.294249
     2740000  -1.262781   0.117  0.294  0.000  12 16 181637.088128
     2750000  -1.252990   0.117  0.294  0.000  11 16 595706.104136
     2760000  -1.205182   0.117  0.294  0.000   9 17 13859078.577503
     2770000  -1.220425   0.117  0.294  0.000   8 16 258357885.908738
     2780000  -1.226076   0.117  0.294  0.000   7 16 517094809.432215
     2790000  -1.303244   0.117  0.294  0.000  10 16 3997416.628299
     2800000  -1.316971   0.117  0.294  0.000   9 16 43435949.429313
     2810000  -1.290602   0.117  0.294  0.000   9 17 13859078.577503
     2820000  -1.256965   0.117  0.294  0.000   8 16 258357885.908738
     2830000  -1.261750   0.117  0.294  0.000   7 17 359200157.016284
     2840000  -1.237668   0.117  0.294  0.000   8 15 517094809.432215
     2850000  -1.209149   0.117  0.294  0.000   7 17 359200157.016284
     2860000  -1.247069   0.117  0.294  0.000   8 16 258357885.908738
     2870000  -1.174412   0.117  0.294  0.000   8 17 70109760.230100
     2880000  -1.244205   0.117  0.294  0.000  10 16 3997416.628299
     2890000  -1.256863   0.116  0.294  0.000   9 16 43435949.429313
     2900000  -1.267085   0.116  0.294  0.000   8 16 258357885.908738
     2910000  -1.257264   0.116  0.294  0.000   9 15 390867668.025890
     2920000  -1.288120   0.116  0.294  0.000   9 17 13859078.577503
     2930000  -1.293435   0.116  0.294  0.000   9 14 517094809.432215
     2940000  -1.196841   0.116  0.294  0.000   8 16 258357885.908738
     2950000  -1.252601   0.116  0.294  0.000   8 16 258357885.908738
     2960000  -1.180920   0.116  0.294  0.000   8 17 70109760.230100
     2970000  -1.197657   0.116  0.294  0.000   8 17 70109760.230100
     2980000  -1.201698   0.116  0.294  0.000   9 16 43435949.429313
     2990000  -1.193967   0.116  0.294  0.000   7 17 359200157.016284
     3000000  -1.162456   0.117  0.294  0.000   7 16 517094809.432215
     3010000  -1.261576   0.117  0.294  0.000   8 16 258357885.908738
     3020000  -1.184911   0.117  0.294  0.000   7 17 359200157.016284
     3030000  -1.131778   0.117  0.294  0.000   7 16 517094809.432215
     3040000  -1.133169   0.117  0.295  0.000   6 16 517094809.432215
     3050000  -1.209022   0.117  0.295  0.000   6 17 517094809.432215
     3060000  -1.146571   0.117  0.295  0.000   4 17 517094809.432215
     3070000  -1.123141   0.117  0.295  0.000   7 17 359200157.016284
     3080000  -1.103865   0.117  0.295  0.000   6 17 517094809.432215
     3090000  -1.174040   0.117  0.295  0.000   6 16 517094809.432215
     3100000  -1.233748   0.117  0.295  0.000   8 17 70109760.230100
     3110000  -1.137478   0.117  0.295  0.000   8 17 70109760.230100
     3120000  -1.123559   0.118  0.295  0.000   7 17 359200157.016284
     3130000  -1.049759   0.118  0.295  0.000   7 17 359200157.016284
     3140000  -1.195040   0.118  0.295  0.000   6 17 517094809.432215
     3150000  -1.188187   0.118  0.295  0.000   7 17 359200157.016284
     3160000  -1.256069   0.118  0.295  0.000   7 17 359200157.016284
     3170000  -1.260897   0.118  0.295  0.000   7 17 359200157.016284
     3180000  -1.267498   0.118  0.295  0.000   9 17 13859078.577503
     3190000  -1.242014   0.118  0.295  0.000   7 17 359200157.016284
     3200000  -1.240437   0.118  0.295  0.000   8 17 70109760.230100
     3210000  -1.182369   0.118  0.296  0.000   8 16 258357885.908738
     3220000  -1.274524   0.118  0.296  0.000  10 18 1241037.294249
     3230000  -1.251351   0.118  0.296  0.000   8 17 70109760.230100
     3240000  -1.199774   0.118  0.296  0.000   8 17 70109760.230100
     3250000  -1.225769   0.118  0.296  0.000   5 17 517094809.432215
     3260000  -1.202198   0.118  0.296  0.000   9 18 4086699.218041
     3270000  -1.217990   0.118  0.296  0.000   9 17 13859078.577503
     3280000  -1.244708   0.118  0.296  0.000   7 17 359200157.016284
     3290000  -1.254771   0.118  0.296  0.000   9 16 43435949.429313
     3300000  -1.247661   0.118  0.296  0.000  10 17 1586826.050462
     3310000  -1.198310   0.118  0.296  0.000   7 16 517094809.432215
     3320000  -1.354244   0.118  0.296  0.000  10 17 1586826.050462
     3330000  -1.227760   0.118  0.296  0.000   7 17 359200157.016284
     3340000  -1.215825   0.118  0.296  0.000   9 15 390867668.025890
     3350000  -1.215561   0.118  0.296  0.000   7 17 359200157.016284
     3360000  -1.184315   0.118  0.296  0.000   7 17 359200157.016284
     3370000  -1.183372   0.118  0.296  0.000   7 17 359200157.016284
     3380000  -1.208111   0.118  0.296  0.000   7 16 517094809.432215
     3390000  -1.185093   0.118  0.296  0.000   8 16 258357885.908738
     3400000  -1.194748   0.118  0.296  0.000   8 16 258357885.908738
     3410000  -1.195610   0.118  0.296  0.000   8 18 13326112.041047
     3420000  -1.154422   0.118  0.296  0.000   7 16 517094809.432215
     3430000  -1.145572   0.118  0.296  0.000   7 18 59056598.230220
     3440000  -1.209621   0.118  0.296  0.000   6 18 452367757.364305
     3450000  -1.190065   0.118  0.296  0.000   6 17 517094809.432215
     3460000  -1.197922   0.119  0.296  0.000   7 17 359200157.016284
     3470000  -1.191062   0.119  0.296  0.000   6 18 452367757.364305
     3480000  -1.173684   0.119  0.296  0.000   6 18 452367757.364305
     3490000  -1.153472   0.119  0.296  0.000   6 18 452367757.364305
     3500000  -1.097401   0.119  0.296  0.000   6 18 452367757.364305
     3510000  -1.143477   0.119  0.296  0.000   6 18 452367757.364305
     3520000  -1.209481   0.119  0.296  0.000   8 18 13326112.041047
     3530000  -1.198189   0.119  0.296  0.000   6 18 452367757.364305
     3540000  -1.218078   0.119  0.296  0.000   9 18 4086699.218041
     3550000  -1.244385   0.119  0.296  0.000   9 17 13859078.577503
     3560000  -1.254936   0.119  0.296  0.000  10 18 1241037.294249
     3570000  -1.221971   0.119  0.296  0.000   8 17 70109760.230100
     3580000  -1.282900   0.119  0.296  0.000  10 18 1241037.294249
     3590000  -1.236452   0.119  0.296  0.000   6 18 452367757.364305
     3600000  -1.236737   0.119  0.296  0.000   8 18 13326112.041047
     3610000  -1.294942   0.119  0.296  0.000  10 17 1586826.050462
     3620000  -1.252162   0.119  0.296  0.000   7 17 359200157.016284
     3630000  -1.223037   0.119  0.296  0.000   6 18 452367757.364305
     3640000  -1.237334   0.119  0.296  0.000   8 17 70109760.230100
     3650000  -1.247521   0.119  0.296  0.000   9 18 4086699.218041
     3660000  -1.202163   0.119  0.296  0.000   8 18 13326112.041047
     3670000  -1.265494   0.119  0.296  0.000   6 18 452367757.364305
     3680000  -1.245705   0.119  0.296  0.000   8 18 13326112.041047
     3690000  -1.290008   0.119  0.296  0.000   8 17 70109760.230100
     3700000  -1.233661   0.119  0.296  0.000   7 18 59056598.230220
     3710000  -1.148758   0.119  0.296  0.000   7 18 59056598.230220
     3720000  -1.162771   0.119  0.296  0.000   6 17 517094809.432215
     3730000  -1.279790   0.119  0.296  0.000   8 18 13326112.041047
     3740000  -1.229191   0.119  0.296  0.000   7 18 59056598.230220
     3750000  -1.179866   0.119  0.297  0.000   6 18 452367757.364305
     3760000  -1.208547   0.119  0.297  0.000   6 18 452367757.364305
     3770000  -1.236828   0.119  0.297  0.000  10 18 1241037.294249
     3780000  -1.263956   0.119  0.297  0.000   7 18 59056598.230220
     3790000  -1.240036   0.119  0.297  0.000   8 16 258357885.908738
     3800000  -1.300846   0.119  0.296  0.000   8 18 13326112.041047
     3810000  -1.297306   0.119  0.296  0.000   9 18 4086699.218041
     3820000  -1.242787   0.119  0.296  0.000   7 16 517094809.432215
     3830000  -1.262276   0.119  0.296  0.000   8 17 70109760.230100
     3840000  -1.242741   0.119  0.296  0.000   7 18 59056598.230220
     3850000  -1.263279   0.119  0.296  0.000   8 17 70109760.230100
     3860000  -1.231217   0.119  0.296  0.000   9 17 13859078.577503
     3870000  -1.140197   0.119  0.296  0.000   6 18 452367757.364305
     3880000  -1.203634   0.119  0.297  0.000   9 18 4086699.218041
     3890000  -1.207073   0.119  0.297  0.000   6 17 517094809.432215
     3900000  -1.130689   0.119  0.297  0.000   6 18 452367757.364305
     3910000  -1.167142   0.119  0.297  0.000   9 18 4086699.218041
     3920000  -1.205727   0.119  0.297  0.000   8 17 70109760.230100
     3930000  -1.185386   0.119  0.297  0.000   8 16 258357885.908738
     3940000  -1.203310   0.119  0.297  0.000   9 18 4086699.218041
     3950000  -1.140336   0.119  0.297  0.000   8 16 258357885.908738
     3960000  -1.166869   0.119  0.297  0.000   5 18 517094809.432215
     3970000  -1.283209   0.119  0.297  0.000   6 18 452367757.364305
     3980000  -1.246760   0.119  0.297  0.000   5 18 517094809.432215
     3990000  -1.249251   0.119  0.297  0.000   6 18 452367757.364305
     4000000  -1.178260   0.119  0.297  0.000   7 18 59056598.230220
     4010000  -1.233364   0.119  0.297  0.000   7 17 359200157.016284
     4020000  -1.245202   0.119  0.297  0.000   6 18 452367757.364305
     4030000  -1.339012   0.119  0.297  0.000   9 17 13859078.577503
     4040000  -1.306035   0.119  0.297  0.000   7 17 359200157.016284
     4050000  -1.245593   0.119  0.297  0.000   6 18 452367757.364305
     4060000  -1.283459   0.119  0.297  0.000   5 18 517094809.432215
     4070000  -1.217174   0.119  0.297  0.000   6 18 452367757.364305
     4080000  -1.286507   0.119  0.297  0.000   6 18 452367757.364305
     4090000  -1.308191   0.119  0.297  0.000   7 18 59056598.230220
     4100000  -1.219367   0.119  0.297  0.000   6 18 452367757.364305
     4110000  -1.227754   0.119  0.297  0.000   6 18 452367757.364305
     4120000  -1.312891   0.119  0.297  0.000   7 18 59056598.230220
     4130000  -1.340638   0.119  0.297  0.000   7 18 59056598.230220
     4140000  -1.333592   0.119  0.297  0.000   9 18 4086699.218041
     4150000  -1.325439   0.119  0.297  0.000   8 18 13326112.041047
     4160000  -1.246342   0.119  0.297  0.000   6 18 452367757.364305
     4170000  -1.259297   0.119  0.297  0.000   6 18 452367757.364305
